Revenue,Zip,DollarPerPet,DollarPerClinic,TotalPets,TotalClinics,PetsPerClinic,Product.Sales,Product.Sales2,Avg.Vet.Cost,PercentCoupon,NumVets5mi,NmVets10mi,Est.Median.Inc,Rnd.Inc.5,Rnd.Pop,Population,Households,Est.Median.Inc2,Rnd.Inc.10,Pop3,Household4,Male,Female,White,PercWhite,Black,PercBlack,American.Indian,Asian,PercAsian,Hawaiian,Other.Race,X2Races,HispOrigin,PercHispanic,X2025Pop,Male5,Female6,White7,Black8,AmInd9,Asian10,HW11,Other12,X2Race13,HispOrigin14,X2025Pop15,target
65617.24,95670,80.51,1312.34,786.84,50,16.3,0.24,15748.14,11,0.0262,16.79,46,69814.92,70000,240000,230707,88964,70354.44,80000,795116,294910,111357.2,119349.94,173662.46,0.72,12517.32,0.0602,1292.8698,17201.01,0.07,780.59,9324.12,16138.27,37293.84,0.1866,256831.07,389061.42,406054.17,562509.5,54322.93,4853.29,73797.8276,4098.99,49194.96,51416.65,152281.08,878200.15,65617.24
45225.73,1056,72.3019,1103.07,666,41,16.24,0.11,4974.83,202.89,0.02,3,24.2,61518.6801,70000,110000,100337,38132,56203.79,60000,400157,152284,48363.5,51973.89,78981.77,0.72,13113.96,0.12,149.96,1556.35,0.01,6.46,3218.5,3310.4,21797.41,0.2,104621.53,191600.57,208556.87,314972.32,40336.6,1055.7583,10109.27,87,20855.57,12674.41,80443.9519,414460.19,45225.73
35043.11,95407,83.04,1347.81,422,26,16.23,0.25,8760.78,257,0.05,15,37,72606.2,80000,190000,185015.52,66276.41,76646.5,80000,326395,120811.71,90012.2,93564.95,122358.47,0.64,4043.43,0.02,2821.25,9578.41,0.05,1135.36,31485.67,12154.55,64550.19,0.34,196969.72,158694.67,172563.418,234674.47,6473.55,3683.3,17819.4843,1331.44,45665.62,19864.3,95566.1,350750.75,35043.11
23743.4651,94523,76.3,821.67,280,26,16.04,0.18,3845.4,189.28,0.05,18,41,103633.24,110000,290000,279519.76,108785,112670.11,120000,487361,180671,136972.95,144418.3,196598.81,0.6666,8372.64,0.03,886.09,36743.32,0.13,926.4334,19318.27,18588.78,57162.84,0.2,323472.81,249838.7279,249422.2,331812.35,19153.11,1727.84,62507.17,1629.03,41930.3208,31827.04,102476.32,560340.1039,23743.4651
2444.3,48312,67.9,305.54,36,8,16.01,0.06,146.66,252,0.04,17,70,67371.3256,70000,280000,277106,109388,66510.09,70000,1083371,439811,133955.15,143151.31,226887.65,0.81,19790.09,0.07,721.64,21838.39,0.08,125.48,1680.62,6062.59,7550.27,0.03,297193.53,527372.84,555998.65,826769.55,156084.3,3207.62,63306.9218,401,6022.79,25828.42,27305.98,1162331.4,2444.3
8487.84,80021,64.3,652.91,121.62,13,15.93,0.11,933.66,176,0.05,16,54.18,72062.08,80000,293600,283668,109598,74093.92,80000,881012,342349,141771.3438,143623.93,216929.3336,0.86,4442.88,0.0309,2988.67,10928.21,0.04,203.64,15597.0384,10241.9298,76354.59,0.26,342677.53,440536.37,440475.15,756539.43,23258.83,9237.27,30310.65,510.18,30808.84,30346.33,255280.57,1065035.17,8487.84
26862.483,1082,59.54,1054.0783,393.92,25.75,15.51,0.12,3374.747,196,0.01,2.79,11,62096.29,70000,20000,17600,7347,73221.55,80000,61359,24131,8584.61,9015.36,16742.98,0.8306,139.49,0.01,40.2427,249.51,0.0144,9.0139,70.47,397.51,858.78,0.0303,18594.23,30384.34,31179.2643,58087.27,647.39,2.24,987.72,13.7566,344.75,1290.09,2205.57,63619.61,26862.483
3411.72,44113,74.17,379.08,46,9,15.5,0.17,579.99,290,0.0294,10,42,35493.29,40000,270000,260836,115059,45574.42,50000,804978,349519,129511.91,131324.09,149622.62,0.55,76643.12,0.28,1532.04,6610.68,0.02,86.31,12113.57,14227.66,42728.48,0.16,290618.6642,384352.03,405682.8992,456371.85,281866.41,2786.38,19236.41,685.4028,16148.5,28372.96,61763.56,803709.23,3411.72
29568.9,80134,73.74,1137.27,385.09,26,15.42,0.12,4411.4354,142,0.04,4,30,109299.08,110000,120000,116510,41549,103251.46,110000,504111,182503,58457.22,58052.91,97539.74,0.81,4168.31,0.03,387.65,8036.34,0.07,209.58,1701.28,4467.23,12279.298,0.09,134604.05,250566.33,253544.8,380430.277,27863.94,1845.1,36310.74,703.37,14614.72,20115.79,57457.38,602516.5,29568.9
33033.68,95688,82.79,1270.53,399,26,15.35,0.23,7597.75,163.35,0.02,7,13,86287.38,90000,120000,119107,40002,81508.53,90000,230537,75812,61451.48,57655.24,74499.32,0.62,12963.08,0.11,686.36,12290.77,0.1,795.47,8245.85,9625.87,27794.39,0.23,129723.92,116328.95,114208.21,130278.48,31033.69,1358.9,25906.457,1764.6721,20387.38,17669.14,63625.6,250192.58,33033.68
76514.77,93703,66.36,1471.44,1153,52,15.3,0.09,6886.33,182,0.01,13,31,40932.15,50000,380000,377054,117557,58122.03,60000,703392,226791,187093.2,184533.3453,216767.95,0.57,27763.04,0.07,4765.41,37513.3865,0.12,685.18,66214.61,14392.3,149526.0307,0.4375,410906.71,347429.61,355962.73,431887.02,44394.67,7896.96,90676.7,1118.34,97530.09,29888.56,322599.41,743966.16,76514.77
32368.3773,95448,84.27,1281.56,365,24,15.21,0.31,9534.79,202,0.03,1,13,90409.56,1.00E+05,20000,19583,7431,86219.94,92200,66883,24914,9550.85,10031.91,15033.33,0.75,71.91,0.0484,192.01,370.92,0.02,1.21,2667.31,1246.07,5933.87,0.3,21087.99,33284.92,33597.64,58692.5438,5891.4099,717.4794,1623.88,33.01,8486.04,4318.9,18721.39,71459.32,32368.3773
33587.9,95630,88.39,1343.52,380,25,15.2,0.26,8732.85,174,0.02,10,35,114328.99,120000,120000,115937.61,40582,98542.1871,1.00E+05,377512.2,138550,58979.21,56449.87,84296.66,0.7,3318.49,0.03,533.8,17409.55,0.15,479.7,2711.88,6679.01,12877.26,0.11,127349.6292,187594.08,189356.91,298299.94,10928.62,1750.7879,34990.13,1034.09,9159.97,18142.0556,49821.27,411801.65,33587.9
11106.4,77079,101.89,854.34,109,13,15.19,0.3088,4220.43,211,0.03,23,79,69362.11,70000,3.00E+05,297816,118337,68283.78,70000,1472425,523433,142391,155425.27,165538.77,0.55,61279.8,0.2,730.45,41264.83,0.099,152.12,21739.02,7111.29,87384.24,0.29,362332.01,732707.3,739717.45,816946.59,254046.13,4886.63,182650.04,544.6,178576.12,34774.63,426076.3857,1849571.73,11106.4
67990.3361,95129,85.5,1368.6147,779.03,51,15.04,0.23,15083.12,183,0.03,22,51,140852.9,150000,4.00E+05,399617,143614,128782.01,130000,1096389,397355,200391.87,199225.07,172601.11,0.43,7461.3,0.02,1059.49,185500.68,0.46,1551.35,14645.17,16797.84,72513.3044,0.12,467830.26,557271.69,539117.58,537369.32,27659.8,4267.05,380777.52,3912.76,87352.23,55050.58,215838.51,1241511.74,67990.3361
265.1,37027,17.67,265.1,15,1,15,0.07,18.56,300,1.33,14,41,116936.35,120000,1.00E+05,90435,35044,80598.13,90000,493243,193281,44366.87,46068.42,77904.73,0.78,4891.96,0.0647,244.32,4740.53,0.05,40.14,667.22,1946.4,3902.46,0.0708,104409.15,240315.6,252927.33,364650.11,81299.79,1025.05,25736.51,347.82,13161.5679,12569.23,49593.1,599952.68,265.1
63645.17,93101,81.7,1223.95,779,52,14.98,0.34,18084.4251,192,0.02,8,15,84794.59,90000,110000,106230,42134,84610.48,90000,175890,63730,52787.49,53442.89,85408.14,0.78,1331.33,0.01,792.67,4114.72,0.04,145,10614.43,3824.09,34967.32,0.32,117752.2,86388.03,89502.35,134509.22,6032.5558,1487.49,11556.66,172,17823,7450.79,54217.09,193462.16,63645.17
43376.0423,95066,113.28,1664.39,382,26,14.69,0.42,18175.15,160,0.01,13,27,109232.84,110000,50000,46974,17103,88423.46,90000,186762,69984,23268.26,23706.14,40679.37,0.81,361.22,0.01,159.06,2091.92,0.04,31.27,1185.88,2465.68,8658.4173,0.12,51413.23,91222.46,95539.69,154991.29,2076.53,860.91,10375.72,245.39,8147.13,10065.18,34023.12,202893.51,43376.0423
8008.35,8106,88.9544,1334.73,88,6,14.67,0.23,1841.92,197,0.01,11,56,65015.88,70000,380000,376700,142820,57526.63,60000,1611820,610537,181872.17,194827.61,243659.38,0.64,58935.25,0.16,983.73,28561.7,0.08,176.2109,33295.54,11116.54,67213.73,0.18,382729.6,717506.9169,842838.12,880491.3407,533247.54,5229.93,119451.8434,781.01,113305.33,47211.29,255043.4,1675996.35,8008.35
21537.86,82001,59.17,1002.6563,364,25,14.56,0.05,1076.89,183,0.03,3,6,61492.82,70000,80000,71765,29626,62959.15,70000,80478,32762,36103.69,35661.31,63006.98,0.7738,1757.12,0.0269,679.15,891.99,0.01,172.88,2600.7,2656.19,11831.41,0.15,81817.99,40703.34,39775.14,70729.06,2013.21,702.63,1028.64,189.73,2793.59,3021.63,13004.49,92318.89,21537.86
10088,13027,70.06,957.336,144,10,14.4,0.12,1210.56,219,0.0297,3,16,73220.4,80000,70000,65315,27061,65398.92,70000,219909,90886,32224.32,33090.75,60506.46,0.86,2053.5,0.03,167.63,884.79,0.01,11.47,147.82,1543.39,1855.99,0.03,64130.92,106315.53,113593.29,188248.8924,10436.88,589.13,5359.56,60.06,1035.26,5549.6022,7926,220181.7,10088
14581.54,6905,85.27,1215.13,171,12,14.25,0.14,2041.42,205,0.04,14,36,123535.19,120000,190000,180069,66639,107221.6254,130000,403492,145891,85812.9047,91709.05,127550.9,0.67,16326.91,0.09,489.1,15122.27,0.08,53,14127.09,5482.4069,37117.63,0.2,185587.77,196439.32,207053.01,302018.8,35095.95,1414.58,26352.07,230,28380.63,10000.29,89807.0076,422211.98,14581.54
52885.58,93422,71.76,1017.03,737,52,14.5355,0.18,9519.4,182,0.02,4,8,77486.37,75200,30000,29614,11335,76466.46,80000,54363,20378,14922.18,14691.86,26580.54,0.89,742.9164,0.01,247.32,424.73,0.01,23,587.87,1502.91,5223.89,0.17,32105.39,27742.93,27003.7,48810.71,502.31,408.37,766.24,23,1658.16,2194.57,11606.01,58900.36,52885.58
27064.48,69152.65,73.95,1040.94,366,29.78,13.003,0.12,3247.74,142,0.04,10,40,105433.28,110000,150000,146908,55932,94668.83,1.00E+05,560428,218567,71924.52,74983.79,134519.16,0.9,1283.33,0.01,574.98,4737.29,0.03,67.64,1845.03,3880.89,12610.9,0.08,180041.61,278609.68,281818.67,493576.05,9469.29,3199.65,24740.46,750,13682.77,15010.12,80917.29,682952.1,27064.48
49729.44,85120,66.75,938.29,745,53,14.06,0.13,6464.83,288,0.02,7.48,10,54263.92,60000,130000,121709,48810,63754.34,70000,325477,126602,60398.66,64687.3018,110985.3,0.85,1690.07,0.01,1547.61,2923.6448,0.02,168.5018,2627.83,2705.23,20253.75,0.16,138698.28,158997.73,166479.45,293836.8,6863.65,3640.53,6531.62,437.21,6813.81,7353.56,51149,359265.8331,49729.44
1453.8,48429,51.92,726.9,28,2,14,0.1389,917.6142,215,0.02,1.84,3,57151.75,60000,20000,11941,5006,59387.53,60000,47813,19338,5799.6,6141.41,11521.78,0.58,43.05,0.0172,34.55,45.47,0.0105,7.0005,44.92,251.23,467.0142,0.0266,11128.07,23637.88,24174.94,45689.89,827.48,110.68,144.74,0.86,97.5,941.66,1721.8168,44742.69,1453.8
53060.5,95301,71.51,1001.14,742,53,14,0.12,6367.26,179,0.02,1,3,55628.3786,60000,80000,74475,22586,51587.45,60000,167289,49745,37596.86,36878.58,42401.48,0.53,3314.31,0.04,584.72,5852.79,0.07,171.86,18787.79,3362.49,39740.83,0.5,78298.91,84355.3,82933.23,90886.23,7236.01,1312.08,17595.78,320.98,43086.84,6850.6,92059.04,176358.14,53060.5
61902.64,10462,96.42,1345.71,808.56,46,13.96,0.25,15475.66,203,0.02,20,153,44754.65,50000,2010000,2007513,709273,72144.45,80000,5563731,2142552,951315.56,1032105.14,571818.4072,0.25,641568.61,0.32,13338.38,97618.92,0.05,1663.15,666771.48,91972.36,1068934.78,0.53,2207865.87,2665875.78,2897855.57,2500602.96,966728.24,26457.85,808319.85,3175.64,1050130.75,208316.06,2076862.51,6202532.57,61902.64
19448.46,92102,63.35,884.02,307,32.95,13.95,0.17,3306.24,187,0.01,11,60,60578.17,70000,670000,663824,231186,69578.09,70000,1546680.86,507172,334407.02,329417.48,404156,0.6,73992.22,0.11,4113.35,84185.54,0.13,2792.52,62919.39,26359.364,290166.75,0.43,743790.99,734954.2,729770.89,869685.4693,114249.6,7232.01,167863.08,6792.29,107864.35,76132.6,577853.44,1639038.09,19448.46
28289.73,95490,78.36,1047.77,361,27,13.37,0.3,8486.92,205,0.01,1.26,2,39101,40000,10000,7765,3191,45163.45,50000,15212,5887.27,3717.73,4047.76,6417.79,0.64,43.01,0.0475,318.26,121.45,0.01,7.56,327.48,529.94,1414.15,0.14,7554.68,7619.25,7592.74,13058.84,48.56,529.84,218.48,27.78,517.5,811.01,2930.35,15074.85,28289.73
39552.32,79099.46,77.86,1040.85,508,38,13.37,0.22,8701.51,173,0.03,1,15,93956.35,1.00E+05,80000,73917,26364,91181.59,1.00E+05,249280,90077,35531.38,38385.9,59350.85,0.74,1377.97,0.02,187.32,6263.59,0.08,239.68,3395.53,3102.34,12974.58,0.16,79611.8,121120.6,128159.72,199429.19,4411.76,1026.32,21656.83,712.37,9070.12,12973.72,36500.12,271130.42,39552.32
28970.14,49009,83.97,1114.24,345,26,13.27,0.21,6083.73,212,0.03,5,15,55797.5195,60000,1.00E+05,93405,36953,56509.68,60000,222393,87290,45938.8098,48531.73,75344.79,0.7744,8894.25,0.09,270.73,3612.98,0.04,31.1,1097.7848,4728.86,4153.04,0.04,98164.15,108441.06,113951.97,178854.0699,27071.36,658.08,5989.99,38.74,2409.766,11307.86,12202.13,237109.18,28970.14
23101.88,48911,64.89,855.63,356,27,13.19,0.15,3465.28,212,0.03,12,26,46450.08,50000,151700,147564,61027,54468.83,60000,311487,120678.63,70944.48,76619.74,96691.63,0.6678,26686.8318,0.19,724.4,7176.3,0.05,80.41,3814.3,10667.1,15620.26,0.1,162223.171,151433.16,160047.67,225800.21,39861.59,1283.81,21095.73,109,5745.59,17590.79,24819.49,322642.91,23101.88
48629.72,95453,71.51,935.19,680,52,13.08,0.24,11671.13,189,0.02,1.3,2,46123.35,50000,20000,11785,4926,47254.49,50000,22349,9134,5582.77,6202.19,9004.47,0.45,110.81,0.01,624.32,331.91,0.016,2,1431.92,413.8402,2388.32,0.1887,11454.77,10758.72,11590.08,16944.77,376.7,1111.97,438.47,2.04,2891.48,583.36,4675.24,21728.07,48629.72
28730.79,94951,84.75,1158.9858,339,26,13.04,0.2569,7470.01,163.77,0.0239,7,28,76713.25,80000,1.00E+05,97010,36097,77767.1,80000,229696,83538,46680.28,50329.71,73710.21,0.74,1880.89,0.02,400.67,4830.9176,0.04,170.55,11794.89,4678.4828,22993.92,0.23,104966.99,112619.56,117076.77,167026.42,4461.86,2266.3,10613.8,666.83,33073.37,11587.74,66133.31,245277.54,28730.79
2773.86,47630,71.12,924.62,52.31,3,13,0.05,138.69,207,0.05,5,17,64150.33,70000,60000,58141.1,24472,52386.03,60000,170766,71194,28079.63,29958.21,50748.26,0.85,4182.67,0.07,71.55,1534.35,0.03,3.57,572.51,924.92,1833.25,0.051,61255.88,82402.58,88363.32,144020.71,16870.0126,234.89,2824.5,137,2361.95,4387.26,5216.46,183534.7165,2773.86
981.4,17356,75.49,981.4,13,1,13,0.1972,0,179,0.06,6,16,68379.91,70000,60000,56051,21751,61202.29,70000,205288,77987,27339.28,28712.09,50980.43,0.85,2425.33,0.04,114.9103,1261.7988,0.02,26.2,465.85,1131.81,2032,0.0696,57566.21,100658.47,104629.62,171806.12,18947.27,282.43,3728.38,106.44,3990.57,6426.87,23095.9,211919.02,981.4
12971.88,14623,77.68,997.84,167,13,12.85,0.2,2594.38,230,0.02,9,25,63785.21,70000,90000,88741,31603,56576.5,63000,449643,181251,44428.35,44312.58,60915.94,0.6836,15730.45,0.17,265.94,8193.05,0.09,35.01,994.4,2606.15,4406.84,0.05,89285.03,217544.92,232098.54,301776.48,100726.7,3019.05,19750.85,183.8363,8958.91,15341.48,48339.67,461983.48,12971.88
23249.01,1060,72.88,929.96,319,25,12.76,0.16,3719.84,191,0.02,7,22,63001.67,70000,50000,41706,17403,61412.87,70000,159066,57433,18444.16,23262.06,37297.91,0.75,1131.96,0.02,60.94,1501.91,0.03,2.42,529.64,1181.43,2968.28,0.06,43950.42,74133.59,84932.78,137179.19,5434.99,304.4,8650.35,131.03,2533.84,4832.59,22269.45,163831.82,23249.01
15389,14420,67.2,854.94,229,18,12.72,0.12,1846.68,237,0.0309,3,8,56894.8023,60000,29800,21432,7434,65530.82,70000,66436,24589,10553.71,10877.97,19609.14,0.65,608.87,0.02,21.46,342.26,0.01,6.84,367.03,476.08,1271.92,0.04,21522.68,32916.46,33519.08,62105.21,1531.61,66.15,626.89,21.5228,777.13,1316.46,3268.25,68497.8279,15389
56118.56,94587,87.01,1100.36,645,51,12.65,0.26,14590.83,183,0.02,12.59,30,101850.46,110000,320000,316248,93734,100992.67,110000,733871,231659,158669.21,157578.61,95810.52,0.3,21060.03,0.07,1863.4767,127739.21,0.4,5283.6,45477.12,19048.87,93864.32,0.2559,372927.96,364390.37,369480.78,251603.64,54639.65,5098.22,279151.25,10425.31,90148.52,42804.55,200568.23,866229.58,56118.56
9327.7,13148,67.11,847.97,139,14.49,12.64,0.25,2331.93,220,0.04,2.13,7,53191.0268,60000,20000,15220,6425,53757.8,60000,46227,18023,7325.61,7894.66,14319.5,0.7034,278.22,0.01,67.7702,197.61,0.01,6.194,40.02,340.13,435.51,0.02,14885.55,23066.14,23026.8549,40588.88,2217.03,302.62,890.13,17.3377,926.82,1301.1,3214.03,46235.31,9327.7
49626.58,71870.76,77.18,973.07,643,48.24,12.61,0.2,9925.32,104,0.0273,7.46,26,120810.09,130000,1.00E+05,97441,34000,107129.66,110700,244219.37,85961,48135.12,49305.71,73762.83,0.74,1229.06,0.01,348.79,11455.5279,0.15,386.08,1498.35,4903.7871,10454.54,0.1,112904.8316,118908.3021,118646.52,189356.64,5425.77,1060.66,24568.01,636.09,4795.45,13141.52,26912.95,256067.13,49626.58
14356.41,96161,71.3295,1104.34,162,13,12.46,0.15,2382.5978,170,0.01,2.32,2,94770.45,1.00E+05,20000,13810,5201,90180.13,1.00E+05,21728,8466,7138.38,6672.03,12599.88,0.63,103.24,0.01,14.31,219.72,0.01,21.9,588.12,263.26,2950.21,0.15,14818.5039,11291.46,10436.67,20196.3,139.75,51.91,309.93,23,614.3,392.94,3425.24,23922.01,14356.41
11848.73,94901,79.52,987.39,149,12,12.42,0.19,2251.26,188,0.04,16,32,121046.29,130000,140000,138583,54420,108943.1,110000,300035,114021,68899.42,69683.61,106628.32,0.76,2833.62,0.02,405.56,7575.43,0.05,235.96,14063.53,6137.3689,25285.22,0.1846,149394.02,147602.95,152431.58,208501.72,14345.78,1622.7728,21480.42,877.31,32870.6382,14491.6,77857.7,326793.02,11848.73
25316.05,17022,76.02,937.63,333,27,12.33,0.13,3291.09,205,0.02,3,13,69230.8,70000,40200,36690.05,13702,68056.3,70000,169210,65791,17804.34,19284.17,35139.84,0.88,785.42,0.02,13.24,601.52,0.02,9.3755,183.28,365.2,1110.99,0.03,38126.5,81767.34,87443.05,154901.33,5074.06,258.2959,3521.54,23.81,2022.88,3588.293,8685.47,171374.3,25316.05
13063.06,6825,81.64,1004.85,160,14.41,12.31,0.12,2240.0649,198,0.02,12,38,82354.88,90000,230000,227205,77548,97120.66,1.00E+05,450562.6,155800,110174.95,117030.08,131356.61,0.57,53237.72,0.2024,932.7993,8813.77,0.04,54.99,23769.07,9168.84,63219.28,0.27,240398.43,209258.21,225252.28,301947.15,69286.68,1195.23,19485.23,192.76,28213.58,14189.86,87506.36,457151.64,13063.06
10783.57,89451,73.86,898.63,146,12,12.17,0.05,539.18,176,0.02,1,3,80014.56,90000,20000,12189,5269,83168.38,90000,23646,10242,6089.058,5920.04,10782.69,0.54,44.25,0.0207,121.89,152.03,0.01,6,894.44,187.84,2501.97,0.13,12571.4945,12192.12,11453.69,21346.13,183.9,356.02,323.79,10.54,997.21,428.22,3236.32,29711.62,10783.57
22309.38,48820,73.87,892.38,302,25,11.8888,0.21,4684.97,209,0.02,3,15,73942.89,80000,30000,26729,10282,54147.96,67800,226857,88317,13166.97,13561.54,24302.75,0.81,776.07,0.03,69.56,657.16,0.02,23.3586,156.5,766.47,1504.53,0.05,27487.49,111163.72,115693.01,170747.81,25764.59,955.74,12972.86,72,4093.1,12250.63,18364.49,247949.715,22309.38
44613.78,85286,72.78,874.78,613,51,12.516,0.15,6692.07,267,0.03,13,51,82694.34,90000,210000,208812,76929,76838.1561,80000,734616,263835,103263.41,105548.27,159809.31,0.76,10282.18,0.05,2767.5,21253.62,0.1,313.01,5773.92,8612.14,44375.29,0.21,257768.74,362129.61,372486.04,563193.52,37147.06,16854.68,50900.51,1910.86,32572.89,32036.12,165626.66,877292.98,44613.78
795.42,37646.92,66.29,795.42,12,1,12,0.1333,0,189,0.1322,3,7,80266.4762,90000,20000,12517,4200,88262.45,90000,56592,19538,6459.91,6056.93,12136.26,0.61,172.98,0.01,45.05,7.16,0.013,9.4342,5.15,137.1,558.8135,0.0386,12870.34,27996.0409,27965.96,54123.09,813.94,104.31,550.85,20.54,101.48,877.38,2076.6285,59454.08,795.42
12256.89,80020,72.96,875.49,168,14,12,0.1,1225.69,168,0.03,16,47,77376.97,80000,260000,251594,93050.1,79601.21,80000,709664,261073,125080.96,126513.27,192739.6467,0.84,4127.13,0.02,2164.81,12563.53,0.05,225.02,5310.69,8505.59,56155.5702,0.2099,312640.5,362142.2805,357208.87,617527.59,11599.34,7118.85,29131.36,441.7,19756.49,24088.6,197245.73,850185.82,12256.89
39876.3,10026,85.21,1022.47,495.21,39,12,0.14,5582.68,202,0.03,73,174,73530.5,80000,2633700,2631900,1085333,72244.43,80000,6845866,2662699,1255339.65,1376560,1188966.3,0.45,491092.66,0.19,13146.83,264533.17,0.1,2021.86,564444.8,107694.05,1090406.46,0.3363,2955569.9,3280916.26,3564949.78,3098443.26,1378386.15,30300.8655,916787.95,3806.94,1162953.47,255125.9,2434181.94,7616639.87,39876.3
49660.75,93401,79.97,955.01,621,52,11.94,0.31,15394.83,182,0.01,7,14,56681.69,60000,60000,58958,19644,65876.26,70000,87159,30673,31214.61,30126.5511,47521,0.79,1795.74,0.03,233.47,4569.39,0.08,5.74,2431.73,2400.93,10294.53,0.179,63947.22,44921.9464,41039.66,70315.55,3283.76,486.38,5628.94,123.1813,3854.2,3480.72,18996.6644,97343.17,49660.75
69799.31,30317,112.4,1342.29,621,47.31,11.94,0.33,23033.77,198.24,0.01,16,50,68579.55,71000,330000,332193.98,135127,64612,70000,985256.6,391904,161324.2,166569.7,155698.84,0.47,140450.53,0.43,998.56,16801.22,0.05,49.04,3067.28,10828.43,15219.46,0.05,375760.51,479133.53,514456.92,371505.35,520564.62,3948.3456,49822.69,328.94,22547.098,27234.76,71449.65,1148039.09,69799.31
18393.34,89441,67.37,799.71,273,23.62,11.87,0.125,1287.53,162,0.03,1,9,78117.34,80000,70000,63427,22690,57427.49,60000,237234,89337,31870.5,31556.12,52890.93,0.76,1344.68,0.02,754.14,2314.23,0.03,277.41,3287.53,2873.3881,14290.91,0.2,67980.74,115645.0318,120495.3251,179964.36,7132.14,2096.1305,12163.55,1673.82,20165.01,12063.06,69258.97,263495.32,18393.34
43417.57,91780,74.6,868.35,546.1,50,11.64,0.18,7815.16,214,0.02,16,49,69923.31,70000,620000,619127.36,192463,68919.47,70000,1851298,616995.74,298909.75,306910.9068,212853.36,0.34,11625.11,0.02,3096.86,267549.32,0.43,1323.7522,105563.7997,19147.97,223477.05,0.36,667153.3,909530.08,941767.79,796227.61,52957.58,14539.6,438015.09,4471.7,481834.47,63251.82,1063793.17,2029981.25,43417.57
11579.95,44001,83.31,965,139,12,11.58,0.23,2663.39,253,0.0274,6,10,47889.15,51800,80000,75245,31203,52814.16,60000,211848,85150,35583.65,39661.1,60568.26,0.76,9025.83,0.11,397.94,723.14,0.01,55.9,2175.0383,3351.75,11525.6,0.14,78286.44,102275.4,109572.36,164584.0483,22937.43,837.27,2310.43,103,3325.98,6556.4432,27149.18,218800.53,11579.95
11885.78,82107.45,85.51,990.48,139,12,11.0674,0.29,3446.88,187,0.03,19,29.53,116350.4475,130000,150000,142265,56052,108015.16,110000,288599,109184,70650.28,71614.38,106194.3667,0.73,4677.01,0.02,402.64,8034.2,0.0653,177.93,10239.6791,6863.78,25211.94,0.17,152981.35,141907.31,149357.3823,196735.08,15638.31,1572.5984,21165.1,892.32,39249.97,14002.5,77547.05,316821.14,11885.78
47349.34,93402,78.65,910.56,602,52,11.58,0.39,18466.24,182,0.01,4,9,71450.73,80000,30000,21655,9036,63159.02,70000,63493,25375.22,10727.47,11477.489,19258.7771,0.65,39.14,0.0267,202.51,764.48,0.03,41.4855,456.55,656.01,3335.49,0.11,22498.69,33242.41,30251,52890.53,2309.88,422.44,3431.83,15,2080.91,2342.83,10201.56,71223.75,47349.34
11186.84,77445,75.08,814.2418,149,13,11.46,0.21,2349.24,221,0.02,1.57,2.27,44495.57,50800,10000,6566,2093,50455.26,60000,26455,7526,3386.98,3178.63,3340.83,0.33,2281.83,0.23,16.76,30.35,0.0112,2.36,723.13,170.34,1800.79,0.18,8165.67,13416.05,13039.19,13997.25,9486.35,60.95,186.5,36.83,2091.94,595.41,6472.64,32413.88,11186.84
29743.42,95467,78.9,914.579,377,33,11.42,0.25,7435.86,204,0.04,1.39,1,54869.9271,60000,10000,3787,1468,57440.98,60000,12023,4740,1826.99,1960.16,3304.65,0.33,10.2,0.0336,28.72,20.99,0.0125,8.98,311.75,101.87,518.19,0.05,3666.36,5889.22,6133.43,10307.49,52.11,126.67,86.83,26.94,1085.09,337.52,1781.68,11866.74,29743.42
29291.98,95762,82.75,944.9,334.43,31,11.42,0.2,5858.4,175,0.03,5,32,123608.48,130000,1.00E+05,97681,32723,101798.19,110000,302215,109638,50349.25,47331.51,72560,0.73,2899.63,0.03,519.11,13496.4,0.13,357.56,2455.68,5392.38,10455.25,0.1,105349.73,150057.5792,151284.74,243767.81,6484.51,1492.75,27036.95,719.36,6333.95,16379.47,34712.16,329199.5,29291.98
54891.35,95603,91.18,1035.69,681.81,53,11.36,0.33,18114.15,178,0.02,5,12,68951.75,70000,48900,41872,16812,79590.69,80000,90369,35210,20227.97,21643.83,38043.07,0.76,234.42,0.0242,141.63,911.17,0.02,35.0881,420.38,2111.79,4823.97,0.1,48123.59,44172.53,46196.24,81872.37,774.41,419.8,2270.0422,52.22,939.85,3986.17,8722.9221,100498.48,54891.35
